							ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	DISTANCE	OVERSPENT TIME	TW OVERRUN	MS CPT TIME	EXEC TIME	
	10	3	42	100	0.0	0.0	00:00:42.53	00:24:40.44	00:00:45.10	00:26:15.10	00:00:49.75	00:29:24.71	00:00:43.25	00:00:49.30	00:00:44.99	00:26:17.44	3380.931107453562	6.042793322360687	3603.5034093581	16.976252057371262	4049.329884787209	1.6929226428403454	15.918175405596042	5.784152363037857	3609.005407947331	-97.12720542541406	-96.95360838669586	6.3940450136445826	-96.63951257734186	19.20172381183972	-97.07857123557861	-96.66990894598904	-96.96103861014292	6.552106130609818	-5.6984478935698455	3182.5720620842576	3392.4611973392457	10.310421286031039	3812.882483370289	-4.101995565410203	9.312638580931253	-0.243902439024389	3397.649667405765	-97.29985397752525	-6.009777157005895	-97.13668973398515	-96.84147038283284	12.03796584343852	-97.254142594121	-96.87003999746048	-97.14367341756079	0.14856199606375123	-14.512562814070348	2875.758793969849	-9.346733668341706	3066.0301507537683	3447.155778894472	-13.06532663316583	-0.9045226130653323	-9.567839195979895	3070.733668341709	-97.58997229006465	-16.108595746609925	-97.44433929654164	-10.744541596069617	-97.18083991137354	-97.54917238526444	-97.20633985187368	-97.45057261533057	-10.611941905468885	-1.664739884393061	3322.9826589595377	4.277456647398847	3541.849710982659	15.028901734104046	3980.2543352601156	13.988439306358375	4.023121387283242	3547.260115606937	-13.732251521298167	2902.9208924949294	-8.519269776876259	3094.929006085193	0.9127789046653203	3479.533468559838	-12.271805273833666	-8.74239350912778	3099.675456389453	-5.467881751500335	3190.5979106468103	0.2444987775061112	3401.0002222716153	10.580128917537225	3822.4494332073796	-3.867526116914874	9.579906645921305	3406.201378084019	-97.30385941779085	-6.149203773202149	-97.14093721472766	-0.1483416167968446	-96.84615579673394	11.871766913480068	-97.25821584339182	-96.87468303073334	-97.14791053859418	
	10	3	42	200	0.0	0.0	00:00:52.58	00:22:54.18	00:00:51.39	00:34:24.21	00:00:47.88	00:30:24.39	00:00:50.54	00:00:50.21	00:00:52.07	00:35:42.26	2513.503233168505	-2.2632179535945185	3825.846329402815	-8.938759984785081	3369.7413465195896	-3.879802206162037	-4.50741726892354	-0.9699505515405059	3974.2868010650445	-96.17371814463898	-96.26031524254464	50.21394577129633	-96.51574029603108	32.76208356983801	-96.32217031247727	-96.34618463374521	-96.21083118659855	55.89369660452053	2.3156256080949555	2574.0221833041446	3916.754232340922	-6.8301225919439545	3450.087565674256	-1.6540182914964028	-2.2961665693714726	1.3232146331971195	4068.632029577739	-97.45277854481861	-33.428284912872236	-97.51042771811007	-97.68046855697821	-11.618003982152976	-97.55160569903256	-97.56759244456717	-97.47748533337209	3.7811075423527734	9.816207184628228	2770.050125313283	7.330827067669168	4211.215538847117	3710.3383458646613	5.555555555555548	4.866332497911442	8.751044277360062	4374.227234753551	-97.11794079116855	-24.677289395359544	-97.18316807261604	13.145215661125084	-97.37556114646539	-97.2297589879357	-97.24784722564802	-97.14589534036034	17.423357944299195	4.036406806489907	2618.994855559953	1.6818361693707984	3984.3094578551645	-5.263157894736835	3509.794222398101	-0.6529481598733643	3.027305104867434	4138.741590819153	4.720175263891649	2636.8651663015335	2.350129456283608	4011.1531567416846	-4.6405098585939015	3533.519219279028	0.6572395937064296	3.704441346345348	4166.600278828919	0.9794507393892797	2539.101209909737	-1.305934319185711	3864.298060303438	-8.046859996159013	3403.7257537929713	-2.938352218167853	-3.572114461302092	4014.192433262915	-97.54558270237973	-35.85372457124719	-97.60113151531561	-3.643348613146872	-97.76497717363904	-14.83806820834073	-97.64080923884123	-97.65621353150411	-97.56938933649509	
	10	3	42	500	0.0	0.0	00:00:49.93	00:23:32.51	00:00:52.45	00:26:47.87	00:00:55.75	00:28:41.00	00:00:41.20	00:00:58.82	00:00:48.55	00:27:16.26	2728.9805728019223	5.047065892249155	3120.2483476867615	11.65631884638494	3346.8255557780894	-17.4844782695774	17.80492689765672	-2.7638694171840625	3177.107951131584	-96.46515776879455	-96.28675195219857	13.830698543727117	-96.0531252876086	21.839845381625615	-97.08320649057352	-95.83578169358094	-96.56285619216855	15.840595818790664	-4.804575786463304	2593.0600571973305	2965.5290753098184	6.291706387035266	3181.220209723546	-21.448999046711155	12.14489990467111	-7.435653002859876	3019.6568160152524	-96.89464944305199	-12.15023602654443	-96.73792035425748	-96.53267988083614	7.036016593381313	-97.43760378637576	-96.34174404647142	-96.98047727739183	1.7656900122522405	-10.439461883408072	2433.6502242152465	-5.919282511210757	2784.0717488789232	2986.9955156950673	-26.098654708520176	5.506726457399104	-12.914798206278032	2834.9955156950673	-97.09877977919814	-17.925043579314355	-96.95235328297501	-6.573503776873917	-96.76060429982569	-97.60604299825683	-96.58221963974434	-97.17896571760605	-4.923881464264963	21.189320388349504	3328.422330097087	27.305825242718445	3802.59708737864	35.315533980582515	4077.184466019417	42.766990291262125	17.839805825242703	3871.5048543689313	-15.113906834410065	2301.41108466508	-10.829649778986735	2633.5430125807547	-5.219313158789528	2825.875552533152	-29.955797347840868	-17.46004760285618	2681.8089085345123	2.8424304840370804	2809.3923789907317	8.032955715756964	3211.78166838311	14.830072090628224	3444.7991761071066	-15.139031925849627	21.153450051493312	3270.257466529351	-96.94852896238983	-13.674477161331328	-96.79451920843876	-1.7350543312187612	-96.59283976874092	5.1788835515138185	-97.48206275286323	-96.40521677484018	-97.03286763717259	
	10	3	42	400	0.0	0.0	00:00:48.58	00:25:08.92	00:00:52.07	00:25:42.51	00:00:40.62	00:33:46.96	00:00:48.36	00:00:49.90	00:00:52.80	00:26:27.13	3006.0518731988477	7.184026348291482	3075.195553725813	-16.38534376286538	4072.4166323589957	-0.452861259777684	2.7171675586661186	8.686702346644708	3167.044051049815	-96.78047875301542	-96.54918749834319	2.2260954855128117	-97.30800837685233	34.33183999151711	-96.7950587174933	-96.69299896614797	-96.50080852530287	5.183177371895133	-6.702515844056083	2797.868254273094	2862.3775686575764	-21.989629345112355	3792.7597464951027	-7.1250240061455745	-4.167466871519112	1.4019589014787726	2948.06990589591	-96.85058767852396	-2.177619594038283	-96.62433306753279	-97.36662971390786	31.40660352282968	-96.8648501468386	-96.76501286863618	-96.5770076044888	2.8926878918127024	19.59625800098474	3614.721811915313	28.188084687346144	3697.41506646972	4890.054160512063	19.05465288035451	22.845888724766127	29.98522895125554	3807.2624322993606	-97.6033074160319	-25.557485100840665	-97.43112838931208	-23.900323637368277	-97.99601373485417	-97.61416110826066	-97.53818526265935	-97.39511386509847	-21.698997513517774	0.4549214226633558	3020.1819685690657	7.671629445822996	3089.6401985111665	-16.004962779156333	4091.3978494623657	3.1844499586435053	9.18114143920595	3181.9065343258894	-2.6452905811623255	2923.887775551102	4.348697394789583	2991.202404809619	-18.597194388777556	3962.044088176353	-3.0861723446893774	5.811623246492983	3080.62124248497	-7.992424242424241	2757.8030303030305	-1.3825757575757518	2821.4204545454545	-23.068181818181817	3738.939393939394	-8.409090909090905	-5.49242424242424	2905.9280303030305	-96.93912911985785	-4.927762691146915	-96.71923534934128	-2.8113639084385094	-97.4406633357066	27.712285698083956	-96.95299061828584	-96.85596012928997	-96.67324037728478	
	10	3	42	300	0.0	0.0	00:00:53.67	00:23:41.11	00:00:45.90	00:34:00.70	00:00:49.36	00:33:54.90	00:00:50.65	00:00:49.05	00:00:47.68	00:34:32.35	2547.866592137134	-14.477361654555624	3702.310415502143	-8.030557108254149	3691.503633314701	-5.626979690702447	-8.608160983789835	-11.160797465995904	3761.2819079560277	-96.2233746859849	-96.77013039103237	43.5990176692867	-96.52665873859168	43.190885997565296	-96.43588462539844	-96.54847267276988	-96.64487618833165	45.82614998135261	16.928104575163406	2996.1002178649233	4345.969498910675	7.538126361655776	4333.333333333334	10.348583877995644	6.862745098039212	3.8779956427015274	4414.923747276688	-97.3700200911452	-30.36164061351498	-97.75077179399226	-97.5812221296614	-0.2842162003234162	-97.51800852648601	-97.59641299554075	-97.66354682216885	1.5509384034889921	8.73176661264182	2779.0721231766615	-7.0097244732577	4034.319286871961	4022.568881685576	2.613452188006481	-0.6280388978930354	-3.403565640194489	4098.440032414911	-97.3625239569512	-30.163152980490448	-97.74436090225564	0.2850262912182394	-97.57432797680477	-97.51093419824069	-97.58956214064574	-97.65688731633004	1.8403852769177758	5.962487660414617	2705.7453109575517	-9.378084896347483	3929.022704837117	-2.546890424481736	3917.5715695952617	-3.1589338598223127	-5.863770977295161	3991.5103652517273	9.418960244648328	2797.268093781855	-6.422018348623851	4060.4485219164126	0.6320081549439394	4048.62385321101	3.2619775739041823	-2.7930682976554486	4124.974515800204	12.562919463087251	2880.515939597315	-3.7332214765100695	4179.991610738255	3.523489932885906	4167.827181208054	6.2290268456375815	2.8733221476510016	4246.371644295302	-97.4101865032451	-31.42519362076869	-97.7851231693488	-1.5272516708084958	-97.61816295509928	-1.8071271744637643	-97.55591478273458	-97.63312181822569	-97.69923034236494	
	10	2	42	100	0.0	0.0	00:00:40.53	00:19:14.12	00:00:40.80	00:16:08.03	00:00:45.38	00:23:44.46	00:00:40.51	00:00:42.59	00:02:10.99	00:16:33.78	2747.5697014557118	0.6661732050332988	2288.4283246977548	11.96644460893166	3414.5817912657294	-0.04934616333580836	5.082654823587472	223.1926967678263	2351.9615099925977	-96.488233459259	-96.46483901154126	-16.123973243683494	-96.06799986136623	23.423907392645493	-96.48996638131216	-96.3097424877829	-88.65022701278896	-13.892836100232206	-0.6617647058823433	2728.7254901960787	2272.622549019608	11.225490196078445	3391.3235294117653	-0.7107843137254882	4.3872549019608	221.0539215686275	2335.7352941176473	-95.81314628678864	19.223577781680312	-95.78525458921729	-95.3121287563402	47.150398231459775	-95.81521233846058	-95.60034296457755	-86.46839457454831	2.6600415276386062	-10.687527545174088	2443.2349052446007	-10.092551784927291	2033.1643895989419	3038.959894226531	-10.731599823710896	-6.148082855883647	188.65138827677393	2089.9074482150727	-97.1547112590034	-18.978419892450482	-97.13575670780507	-32.04231779060135	-96.81423135784787	-97.15611529983292	-97.01009505356416	-90.80423458714179	-30.234615222610678	0.04937052579610745	2748.975561589731	0.715872624043444	2289.607504319921	12.021723031350295	3416.3169587756115	5.134534682794385	223.35225870155523	2353.1720562823994	-4.836816154026772	2609.83799013853	-4.202864522188322	2172.9044376614224	6.550833528997415	3244.5879314393055	-4.883775534162961	207.56046020192534	2233.364639586757	-69.05870677150928	781.0748912130696	-68.8525841667303	639.0106114970607	-65.35613405603482	987.4570577906709	-69.07397511260402	-67.48606763875105	658.6686006565386	-95.92163255448892	16.134355692406764	-95.89446356336413	-2.591116746161122	-95.43359697317314	43.337559620841645	-95.92364507235001	-95.71434321479603	-86.81901426875164	
	10	2	42	200	0.0	0.0	00:00:44.91	00:19:38.17	00:00:45.36	00:17:08.26	00:00:45.78	00:24:17.19	00:00:49.13	00:00:41.08	00:00:47.88	00:17:24.44	2523.402360276108	1.0020040080160384	2189.601425072367	1.9372077488310058	3144.6893787575154	9.396570919617025	-8.528167446003113	6.613226452905825	2225.629035849477	-96.18815620835703	-96.14996138078547	-12.723970225009978	-96.114312875052	23.682490642267243	-95.82997360313027	-96.51323662968842	-95.93607034638464	-11.35065398032542	-0.9920634920634984	2497.376543209877	2166.8871252204585	0.9259259259259297	3112.5000000000005	8.311287477954151	-9.43562610229277	5.5555555555555625	2202.5573192239863	-95.63242759613327	14.578997529807644	-95.58866434559351	-95.54781864508976	41.71415789780795	-95.2220255577383	-96.00490148406044	-95.34359014257095	1.5735319860735675	-1.9003931847968645	2473.547400611621	-0.9174311926605542	2146.08999563128	3083.02752293578	7.317605941459155	-10.26649191786807	4.587155963302755	2181.4329401485365	-96.91804088691248	-19.14781188451746	-96.88715953307394	-29.435420226600517	-96.85833693615795	-96.6284424131376	-97.18087552069395	-96.71422395157802	-28.325063993027676	-8.589456543863232	2298.0663545695093	-7.673519234683498	1992.9371056381028	-6.818644412782417	2865.9881945857924	-16.385100753104016	-2.54427030327702	2025.8701404437209	9.323271665043812	2767.9892891918216	10.418695228821814	2403.0671859785784	11.441090555014613	3447.200584225901	19.59591041869524	16.55306718597859	2442.453748782863	-6.203007518797005	2360.672514619883	-5.263157894736848	2047.5772765246447	-4.385964912280704	2943.4210526315787	2.6106934001670843	-14.202172096908946	2081.3700918964078	-95.70008808548121	12.803990655279385	-95.65700279575657	-1.5491555283214031	-95.61678985868025	39.51878518631994	-95.29604381295239	-96.06679177358201	-95.41572517329861	
	10	2	42	500	0.0	0.0	00:00:47.27	00:17:28.35	00:00:41.07	00:17:05.24	00:00:47.40	00:22:49.80	00:00:37.79	00:00:48.50	00:00:41.86	00:17:03.49	2117.7914110429447	-13.11614131584515	2068.902052041464	0.2750158662999692	2797.8210281362385	-20.05500317326	2.6020731965305623	-11.444891051406819	2065.1999153797333	-95.49100968188105	-96.0824152239233	-2.2044164639671773	-95.47860924309629	30.662469595077983	-96.3952878332618	-95.37368245337912	-96.00705871130825	-2.3713454476081366	15.096177258339427	2452.593133674214	2396.323350377404	15.412710007304597	3235.281227173119	-7.986364743121503	18.091064037009982	1.9235451667884078	2392.062332602873	-95.38937224454762	2.2541063555850243	-95.99410869650032	-95.37669228668409	33.607740626584985	-96.3140337872108	-95.2694003355312	-95.91705356794506	-0.17069174047052396	-0.27426160337551786	2111.7088607594937	-13.354430379746832	2062.9535864978907	2789.8734177215188	-20.274261603375525	2.3206751054852353	-11.687763713080166	2059.2616033755276	-96.54913126003797	-23.466929478756025	-97.00175208059572	-25.154037085705937	-96.53964082347787	-97.24120309534239	-96.45933712950796	-96.94407942765369	-25.281792962476267	25.08600158772163	2674.1465996295315	8.679544853135754	2612.9928552527126	25.430007938608096	3524.7684572638263	28.34083090764753	10.770044985445887	2608.3620005292405	-2.536082474226798	2061.546391752577	-15.31958762886598	2013.8969072164948	-2.268041237113405	2724.3298969072166	-22.082474226804123	-13.690721649484539	2010.2886597938145	12.924032489249889	2404.419493549928	-1.8872431915910155	2349.2116579073104	13.234591495461059	3172.3363592928813	-9.722885809842333	15.862398471094124	2345.031055900621	-95.38148882744336	2.428944103020049	-95.98725927952397	0.170983595345338	-95.36878718893199	33.836187945168	-96.30773138965696	-95.2613117861435	-95.91007239933951	
	10	2	42	400	0.0	0.0	00:00:47.06	00:20:04.42	00:00:39.90	00:17:11.12	00:00:43.14	00:24:04.11	00:00:46.31	00:00:48.23	00:00:45.86	00:17:11.94	2459.3285167870804	-15.214619634509145	2091.0752231194215	-8.329791755206124	2968.6570335741603	-1.5937101572460688	2.486187845303856	-2.5499362515937163	2092.817679558011	-96.09272512910779	-96.68720213878879	-14.388668404709334	-96.41819298915661	19.900865146709602	-96.15499576559672	-95.99558293618506	-96.19235814749008	-14.32058584214809	17.94486215538848	2918.59649122807	2484.2606516290725	8.120300751879704	3519.323308270676	16.065162907268178	20.877192982456137	14.937343358395994	2486.315789473684	-95.43603072387307	16.80696718131742	-96.13042128947164	-95.81619986034603	40.05256420203275	-95.50876716580031	-95.3225618744666	-95.55240903095662	0.07952517650711496	9.086694483078354	2691.8868799258225	-7.510431154381089	2290.171534538711	3247.496522948539	7.348168752897546	11.798794622160399	6.305053314789057	2292.072322670376	-96.74124547299029	-16.59776609815041	-97.23705257909715	-28.598236976407616	-97.01269293890354	-96.79318057488696	-96.66022671403148	-96.82434163602497	-28.541454598333914	1.6195206218959188	2500.77736989851	-13.841502915137127	2126.5601381990928	-6.845173828546754	3018.3545670481535	4.14597279205354	-0.9717123731375574	2128.3308140790327	-2.42587601078166	2397.2423802612484	-17.271407837445572	2037.9224549035869	-10.55359734605017	2894.2152187435204	-3.980924735641706	-4.913953970557739	2039.6226415094343	2.616659398168345	2526.297426951592	-12.99607501090275	2148.4081988661137	-5.931094635848232	3048.9533362407324	0.9812472743131332	5.167902311382463	2150.196249454863	-95.43965734441926	16.714150047483383	-96.13349613349614	-0.07946198422390485	-95.81952439095296	39.941275655561356	-95.51233598852647	-95.326278659612	-95.5559431749908	
	10	2	42	300	0.0	0.0	00:00:44.94	00:19:37.36	00:00:44.38	00:16:43.26	00:00:45.22	00:21:56.41	00:00:47.98	00:00:48.72	00:00:45.00	00:17:53.24	2519.8486871384066	-1.2461059190031047	2132.4432576769022	0.6230529595015603	2829.2612372051626	6.764574988874053	8.411214953271031	0.13351134846462456	2288.1619937694704	-96.18298566283889	-96.23054970442345	-14.787320785486166	-96.1592036420466	11.810321397023866	-95.92478086566555	-95.8619283821431	-96.17788951552626	-8.843514303186781	1.2618296529968345	2552.906714736367	2160.612888688598	1.89274447949526	2866.2235241099593	8.111762054979707	9.779179810725543	1.3970256872465014	2318.296529968454	-95.52060283475868	17.353427825289547	-95.57642086797041	-95.49269381815282	31.213244821880675	-95.21759065446643	-95.14383111057951	-95.51462233120029	6.975260650280089	-0.6191950464396311	2503.626713843432	-1.8575851393188774	2118.6200796107914	2811.1233967271123	6.103494029190619	7.739938080495357	-0.4865103936311342	2273.374613003096	-96.5861699622458	-10.562818574760156	-96.62870990041095	-23.78818149360762	-96.56489999316322	-96.35523886934921	-96.29902537963096	-96.5816121117281	-18.472208506468355	-6.335973322217589	2353.8557732388495	-7.503126302626082	1990.9962484368489	-5.752396832013336	2643.664026677783	1.5423092955398126	-6.210921217173817	2136.8486869528974	-7.758620689655175	2316.584564860427	-8.908045977011488	1959.2364532019706	-7.183908045977011	2601.9909688013136	-1.5188834154351436	-7.635467980295564	2102.873563218391	-0.13333333333333838	2516.3555555555554	-1.377777777777772	2129.4666666666667	0.4888888888888864	2825.355555555556	6.622222222222216	8.266666666666664	2284.9777777777776	-95.8126793634229	9.701464723640555	-95.86485781372292	-6.520442771421118	-95.78659013827289	22.657560284745266	-95.52942491893704	-95.46047482389773	-95.80708881517648	
	10	4	42	100	1.0	0.66	00:00:31.55	00:01:14.94	00:00:36.59	00:05:04.45	00:00:40.15	00:09:54.53	00:00:30.61	00:00:37.16	00:00:42.37	00:05:13.15	137.52773375594293	15.974643423137886	864.9762282091917	27.258320126782877	1784.4057052297942	-2.9793977812995287	17.78129952456417	34.29477020602217	892.5515055467511	-57.899653055777954	-51.17427275153455	306.2583400053376	-46.42380571123566	693.3413397384573	-59.153989858553516	-50.41366426474513	-43.46143581531892	317.8676274352815	-13.77425526100028	104.81005739273024	732.0579393276852	9.729434271658908	1524.8428532385894	-16.34326318666303	1.557802678327393	15.79666575567093	755.8349275758402	-89.63705041878798	-75.38512070947611	-87.9816061750698	-86.8122844473641	95.28001313844638	-89.9458039086878	-87.79438331417309	-86.08310067334537	2.857612087370665	-21.41967621419676	86.65006226650063	-8.866749688667486	658.2814445828145	1380.772104607721	-23.760896637608965	-7.4470734744707405	5.52926525529265	679.9501867995019	-94.69328713437505	-87.39508519334599	-93.84555867660168	-48.79148234740047	-93.24676635325383	-94.85139521975341	-93.7496846248297	-92.87336215161555	-47.32814155719644	3.070891865403467	144.8219536099314	19.536099313949702	894.6096047043449	31.166285527605353	1842.2737667428944	21.398235870630504	38.41881737994119	923.0316889905259	-15.096878363832067	101.66846071044135	-1.533907427341209	719.2949407965555	8.046286329386444	1499.91926803014	-17.626480086114096	14.02045209903122	742.7072120559742	-25.53693651168279	76.87042718904887	-13.641727637479336	618.5508614585791	-5.239556289827705	1303.1862166627332	-27.755487373141367	-12.296436157658723	639.0842577295256	-89.92495609133003	-76.06897652882006	-88.31550375219543	-2.778221299696628	-87.17866836979084	89.85470221938368	-90.2251317260099	-88.13348235669808	-86.46974293469583	
	10	4	42	200	1.0	0.66	00:00:36.26	00:01:09.26	00:00:38.76	00:03:01.82	00:00:42.52	00:06:31.98	00:00:39.62	00:00:43.13	00:00:34.69	00:03:21.09	91.00937672366246	6.894649751792609	401.43408714837284	17.264202978488708	981.025923883067	9.266409266409266	18.946497517926105	-4.329840044125759	454.57804743519034	-47.64654923476755	-44.036962171527584	162.51804793531616	-38.60814322841467	465.95437481952064	-42.79526422177304	-37.72740398498412	-49.913369910482245	190.3407450187698	-6.449948400412797	78.68937048503615	369.09184726522193	9.70072239422086	911.3003095975234	2.218782249742001	11.274509803921582	-10.500515995872034	418.80804953560374	-80.05719942800572	-61.90738092619073	-78.68221317786822	-76.61423385766142	115.5868441315587	-78.20921790782091	-76.27873721262787	-80.92069079309206	10.598394016059846	-14.722483537158995	62.88805268109125	-8.842897460018825	327.61053621825016	821.8720602069615	-6.820319849482609	1.4346190028222	-18.414863593603023	372.9303857008466	-90.74952803714476	-82.33073115975306	-90.11174039491812	-53.61498035614062	-89.15250778100923	-89.89234144599214	-88.99688759630594	-91.15005867646309	-48.69891320985765	-8.480565371024735	74.81070166582536	-2.1706208985360917	358.90964159515397	7.31953558808684	889.3488137304394	8.859162039374068	-12.443210499747602	407.54669358909644	-15.928587989798293	60.58428008346859	-10.132158590308379	321.56271736610245	-1.4143287734755376	808.8337584048226	-8.13818687688385	-19.56874565267796	366.2415951773707	4.525799942346499	99.65407898529838	11.732487748630732	424.1279907754397	22.571346209282233	1029.9509945229174	14.211588353992505	24.329778034015582	479.67714038627855	-81.96827291262619	-65.55771047789545	-80.72504848575265	-9.582773882341245	-78.85523894773485	94.92764433835596	-80.29737928290814	-78.55189218757769	-82.74901785270276	
	10	4	42	500	1.0	0.66	00:00:36.98	00:01:19.53	00:00:38.61	00:04:42.44	00:00:40.30	00:08:01.91	00:00:38.33	00:00:41.83	00:00:37.85	00:04:54.10	115.06219578150353	4.407787993510013	663.7641968631693	8.977825851811792	1203.1638723634399	3.6506219578150394	13.115197404002169	2.3526230394808127	695.2947539210385	-53.50182321136678	-51.45228215767636	255.13642650572112	-49.327297875015724	505.94744121715075	-51.80435055953728	-47.40349553627562	-52.40789639129888	269.79756066893	-4.221704221704228	105.98290598290599	631.5203315203314	4.377104377104371	1148.1481481481483	-0.7252007252007282	8.339808339808338	-1.9684019684019634	661.7197617197618	-86.90695368927915	-71.84180710947457	-86.32983996601048	-85.73148279280555	70.62384931312846	-86.42897606571309	-85.18977481943068	-86.59892366520323	4.128310437615077	-8.238213399503723	97.34491315136478	-4.193548387096769	600.8436724565757	1095.8064516129034	-4.888337468982628	3.796526054590574	-6.079404466501231	629.7766749379654	-92.32636799402377	-83.4969185117553	-91.98813056379822	-41.391546139320624	-91.63744267601834	-92.04623269905169	-91.3199560083833	-92.14583635948621	-38.97200722126538	-3.5220453952517645	107.48760761805376	0.7304983042003683	636.8640751369685	5.139577354552567	1157.2658492042788	9.131228802504566	-1.252282807200618	667.2841116618838	-11.59454936648339	90.12670332297395	-7.6978245278508215	575.2091800143438	-3.6576619650968234	1052.0678938560843	-8.367200573750896	-9.51470236672244	603.0839110686111	-2.2985468956406985	110.11889035667106	2.007926023778066	646.2087186261558	6.472919418758245	1173.210039630119	1.2681638044914052	10.515191545574629	677.0145310435931	-87.42604556273376	-72.95817749064945	-86.87181230873851	-3.9646378782727045	-86.29717783066984	63.859231553893224	-86.96701802108126	-85.776946616797	-87.13022781366881	
	10	4	42	400	1.0	0.66	00:00:36.93	00:01:20.81	00:00:41.37	00:06:05.76	00:00:39.67	00:02:15.91	00:00:37.85	00:00:38.61	00:00:42.53	00:06:04.64	118.8193880314108	12.022745735174649	890.4142973192526	7.419442187923103	268.0205794746818	2.491199566747906	4.549147034930949	15.16382344976984	887.3815326292986	-54.30021037000371	-48.80584086127955	352.6172503403044	-50.90954089840366	68.18463061502288	-53.16173740873654	-52.22125974508106	-47.370374953594855	351.2312832570226	-10.732414793328495	95.33478365965678	784.1189267585206	-4.1092579163645055	228.5230843606478	-8.508581097413575	-6.671501087744739	2.8039642252840316	781.4116509547982	-89.9032152230971	-77.90627734033245	-88.68930446194226	-89.15409011373578	-62.841754155730534	-89.65168416447943	-89.44389763779526	-88.37215660542434	-0.30621172353455944	-6.90698260650366	103.7055709604235	4.285354171918315	822.0065540710865	242.60146206201156	-4.5878497605243265	-2.672044366019668	7.209478195109654	819.1832619107636	-72.82760650430431	-40.54153483923184	-69.5607387241557	169.11927010521669	-70.8115664778162	-72.15068795526452	-71.5914943712751	-68.70723272754027	168.2951953498639	-2.4306472919418805	113.50066050198151	9.299867899603688	866.3408190224569	4.808454425363276	259.0752972258917	2.007926023778066	12.36459709379128	863.3817701453103	-4.35120435120435	109.2981092981093	7.148407148407143	847.3193473193472	2.7454027454027514	252.007252007252	-1.9684019684019634	10.152810152810158	844.4185444185443	-13.167176110980488	90.00705384434517	-2.7274864801316805	760.0047025628968	-6.724664942393603	219.56266165059955	-11.00399717846226	-9.217023277686343	757.3712673407007	-89.87220272049144	-77.83841597191751	-88.6545634050022	0.3071522597630552	-89.12077665642826	-62.72762176393155	-89.61989907854321	-89.41147433084686	-88.33644142167618	
	10	4	42	300	1.0	0.66	00:00:37.76	00:01:20.87	00:00:38.27	00:07:20.38	00:00:42.98	00:02:29.99	00:00:37.42	00:00:42.53	00:00:40.67	00:07:38.16	114.16843220338986	1.3506355932203526	1066.2605932203392	13.824152542372877	297.219279661017	-0.9004237288135496	12.632415254237298	7.706567796610179	1113.3474576271187	-53.30777791517251	-52.677136144429326	444.5529862742673	-46.852973908742435	85.47050822307408	-53.72820576233461	-47.4094225299864	-49.70941016446148	466.53888957586236	-1.3326365299190097	111.31434544029266	1050.7185785210347	12.30729030572248	291.9257904363731	-2.2210608831983314	11.13143454402926	6.2712307290305676	1097.1779461719361	-91.42558699305145	-81.63631409237476	-91.3097779190699	-90.24024705935783	-65.94077841863844	-91.50279304237249	-90.3424315364004	-90.7647940415096	4.0374222262591335	-12.14518380642159	88.15728245695675	-10.958585388552802	924.616100511866	248.9762680316427	-12.936249418334098	-1.0469986040018515	-5.374592833876211	965.9841786877618	-74.8249883325555	-46.083072204813654	-74.48496566437763	193.60624041602773	-71.34475631708781	-75.05167011134075	-71.64477631842124	-72.88485899059938	205.46036402426827	0.9086050240512995	116.11437733832175	2.271512560128277	1076.8572955638695	14.858364510956696	300.8284339925174	13.655799037947618	8.685195082843398	1124.3719935863173	-11.215612508817314	90.14813073124853	-10.016458970138721	935.4573242417118	1.0580766517752074	252.66870444392194	-12.01504820126969	-4.373383494004231	977.2631083940748	-7.15515121711336	98.8443570199164	-5.90115564298008	982.8128841898204	5.679862306368318	268.7976395377428	-7.991148266535529	4.573395623309564	1026.5306122448978	-91.75833769862058	-82.34896106163785	-91.64702287410512	-3.8807403527152027	-90.61899773005064	-67.26252837436702	-91.83254758163086	-90.71721669285839	-91.1231884057971	

AVG OVERALL EXECUTION TIME
