							ACO_F1=1_F2=50_Sync=100					ACO_F1=1_F2=50_Sync=1000					ACO_F1=1_F2=5_Sync=100					ACO_F1=1_F2=5_Sync=1000					ACO_F1=50_F2=1_Sync=100					ACO_F1=50_F2=1_Sync=1000					ACO_F1=5_F2=1_Sync=100					ACO_F1=5_F2=1_Sync=1000					ACO_F1=F2=1_Sync=100					ACO_F1=F2=1_Sync=1000					
	10	4	21		0.0	0.0	2.0	2.4	1.6	0.0	8.8	9.0	0.0	8.8	1.6	0.0	20.0	-20.0	-100.0	340.0	350.0	-100.0	340.0	-20.0	-100.0	-16.666666666666664	-33.33333333333333	-100.0	266.66666666666663	275.0	-100.0	266.66666666666663	-33.33333333333333	-100.0	25.0	50.0	-100.0	450.0	462.5	-100.0	450.0	0.0	-100.0	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	Infinity	Infinity	NaN	-77.27272727272727	-72.72727272727273	-81.81818181818183	-100.0	2.272727272727273	-100.0	0.0	-81.81818181818183	-100.0	-77.77777777777779	-73.33333333333333	-82.22222222222221	-100.0	-2.2222222222222223	-100.0	-2.2222222222222223	-82.22222222222221	-100.0	Infinity	Infinity	Infinity	NaN	Infinity	Infinity	Infinity	Infinity	NaN	-77.27272727272727	-72.72727272727273	-81.81818181818183	-100.0	0.0	2.272727272727273	-100.0	-81.81818181818183	-100.0	25.0	50.0	0.0	-100.0	450.0	462.5	-100.0	450.0	-100.0	Infinity	Infinity	Infinity	NaN	Infinity	Infinity	NaN	Infinity	Infinity	
	10	4	21		1.0	0.66	2.0	2.0	0.4	0.8	8.6	8.8	0.4	8.6	0.4	0.8	0.0	-80.0	-60.0	330.0	340.0	-80.0	330.0	-80.0	-60.0	0.0	-80.0	-60.0	330.0	340.0	-80.0	330.0	-80.0	-60.0	400.0	400.0	100.0	2050.0	2100.0	0.0	2050.0	0.0	100.0	150.0	150.0	-50.0	975.0	1000.0	-50.0	975.0	-50.0	0.0	-76.74418604651163	-76.74418604651163	-95.34883720930233	-90.69767441860465	2.3255813953488373	-95.34883720930233	0.0	-95.34883720930233	-90.69767441860465	-77.27272727272727	-77.27272727272727	-95.45454545454545	-90.9090909090909	-2.272727272727273	-95.45454545454545	-2.272727272727273	-95.45454545454545	-90.9090909090909	400.0	400.0	0.0	100.0	2050.0	2100.0	2050.0	0.0	100.0	-76.74418604651163	-76.74418604651163	-95.34883720930233	-90.69767441860465	0.0	2.3255813953488373	-95.34883720930233	-95.34883720930233	-90.69767441860465	400.0	400.0	0.0	100.0	2050.0	2100.0	0.0	2050.0	100.0	150.0	150.0	-50.0	0.0	975.0	1000.0	-50.0	975.0	-50.0	

MISSION SCHEDULER COMPUTING TIME
	Jobs	Machines	GSeed	ESeed	DOD	EDOD	ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100	ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=50_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=1_F2=5_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=50_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=5_F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	ACO_F1=5_F2=1_Sync=1000->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=100->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=100->ACO_F1=F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=50_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=1_F2=5_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=50_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=100	ACO_F1=F2=1_Sync=1000->ACO_F1=5_F2=1_Sync=1000	ACO_F1=F2=1_Sync=1000->ACO_F1=F2=1_Sync=100	
	10	4	21	100	0.5	0.66	00:00:13.02	00:05:26.54	00:00:11.87	00:05:22.80	00:00:14.61	00:06:30.02	00:00:16.29	00:00:15.22	00:00:11.48	00:05:22.21	2407.9877112135177	-8.83256528417819	2379.26267281106	12.211981566820276	2895.5453149001537	25.115207373271886	16.897081413210454	-11.827956989247305	2374.7311827956987	-96.01273963373553	-96.364917008636	-1.1453420714154494	-95.52581613278618	19.44019109450602	-95.01133092423592	-95.33900900349114	-96.4843510749066	-1.3260243767991795	9.688289806234208	2650.968828980624	2619.4608256107836	23.083403538331932	3185.7624262847517	37.236731255265376	28.222409435551825	-3.2855939342881113	2614.4903117101935	-95.96654275092938	1.158612143742258	-96.32280049566295	-95.47397769516728	20.824039653035925	-94.95353159851301	-95.28500619578686	-96.44361833952911	-0.18277571251549934	-10.882956878850102	2135.0444900752914	-18.754277891854894	2109.445585215606	2569.5414099931554	11.498973305954824	4.175222450376463	-21.423682409308686	2105.4072553045858	-96.66170965591509	-16.276088405722774	-96.95656632993179	-17.23501358904671	-96.25403825444849	-95.82329111327623	-96.0976360186657	-97.05656120198964	-17.386287882672686	-20.073664825046038	1904.5426642111725	-27.133210558624928	1881.58379373849	-10.31307550644567	2294.2295887047267	-6.568446899938604	-29.52731737262123	1877.9619398403927	-14.454664914586077	2045.466491458607	-22.010512483574253	2020.8935611038107	-4.007884362680691	2462.549277266754	7.030223390275943	-24.57293035479632	2017.0170827858076	13.414634146341456	2744.425087108014	3.3972125435539966	2711.8466898954703	27.26480836236933	3297.386759581881	41.89895470383274	32.57839721254355	2706.70731707317	-95.95915707147513	1.343844076844307	-96.31606716116818	0.18311039384253494	-95.4656900778995	21.045281027901062	-94.9442909903479	-95.27637255206231	-96.43710623506408	
	10	4	21	200	0.5	0.66	00:00:15.14	00:05:42.72	00:00:13.98	00:05:39.07	00:00:13.63	00:06:50.38	00:00:19.37	00:00:13.82	00:00:14.06	00:05:38.51	2163.672391017173	-7.661822985468956	2139.564068692206	-9.973579920739759	2610.568031704095	27.939233817701453	-8.718626155878468	-7.133421400264201	2135.8652575957726	-95.58239962651727	-95.92086834733892	-1.0650093370681706	-96.02299253034548	19.74206349206348	-94.34815592903828	-95.96755368814193	-95.89752567693745	-1.2284080298786286	8.297567954220316	2351.502145922747	2325.3934191702433	-2.5035765379112993	2835.479256080114	38.555078683834054	-1.1444921316165961	0.5722460658082981	2321.387696709585	-95.53484531217742	1.076473884448649	-95.87695756038576	-95.98018108355207	21.031055534255465	-94.28731530362462	-95.92414545669035	-95.85336361223347	-0.1651576370660932	11.078503301540717	2414.4534115920765	2.5678650036683757	2387.6742479823915	2910.85840058694	42.112986060161404	1.3939838591342588	3.154805575935434	2383.565663976522	-96.31073639066233	-16.487158243579113	-96.59340123787709	-17.376577805935963	-96.67868804522638	-95.27998440469808	-96.63238949266534	-96.57390711048296	-17.51303669769482	-21.837893649974188	1669.3340216830152	-27.826535880227155	1650.490449148167	-29.633453794527618	2018.6370676303561	-28.652555498193085	-27.413526071244192	1647.5993804852862	9.551374819102751	2379.884225759769	1.1577424023154859	2353.4732272069464	-1.3748191027496346	2869.464544138929	40.15918958031838	1.7366136034732287	2349.421128798842	7.681365576102419	2337.553342816501	-0.5689900426742537	2311.5931721194875	-3.0583214793741087	2818.7766714082504	37.76671408250356	-1.7069701280227612	2307.610241820768	-95.52745856843225	1.2436855632034611	-95.87013677587072	0.16543085876340502	-95.97353106259786	21.231278248796198	-94.27786476027296	-95.91740273551743	-95.84650379604739	
	10	4	21	500	0.5	0.66	00:00:15.10	00:05:01.22	00:00:11.46	00:04:37.50	00:00:14.68	00:06:22.45	00:00:17.60	00:00:15.13	00:00:14.26	00:04:36.76	1894.8344370860927	-24.105960264900656	1737.7483443708609	-2.7814569536423837	2432.781456953642	16.55629139072849	0.19867549668874926	-5.562913907284767	1732.847682119205	-94.9870526525463	-96.1954717482239	-7.874643117986861	-95.12648562512449	26.967000863156482	-94.15709448243807	-94.97709315450501	-95.26591859770268	-8.120310736338899	31.76265270506107	2528.446771378709	2321.4659685863876	28.097731239092482	3237.260034904014	53.57766143106457	32.024432809773124	24.4328097731239	2315.0087260034907	-94.55855855855854	8.547747747747758	-95.87027027027027	-94.70990990990991	37.81981981981982	-93.65765765765765	-94.54774774774775	-94.86126126126126	-0.26666666666666994	2.8610354223433236	1951.907356948229	-21.934604904632145	1790.3269754768392	2505.2452316076296	19.891008174386933	3.065395095367855	-2.8610354223433236	1785.2861035422343	-96.0517714733952	-21.239377696430896	-97.00352987318604	-27.441495620342526	-96.16158975029416	-95.39809125375865	-96.04392731075959	-96.27140802719309	-27.634984965354946	-14.204545454545464	1611.4772727272725	-34.88636363636364	1476.704545454545	-16.5909090909091	2073.0113636363635	-14.034090909090914	-18.977272727272734	1472.4999999999998	-0.19828155981494472	1890.879048248513	-24.256444150693984	1734.104428288169	-2.974223397224065	2427.7594183740907	16.325181758096498	-5.750165234633185	1729.2134831460671	5.890603085553996	2012.3422159887803	-19.635343618513318	1846.0028050490885	2.945301542776998	2581.977559607293	23.422159887798045	6.100981767180932	1840.8134642356242	-94.54400924989159	8.837982367394146	-95.8592282121694	0.2673796791443883	-94.69576528400057	38.18832201185142	-93.64069952305245	-94.53316953316954	-94.84752131810956	
	10	4	21	400	0.5	0.66	00:00:14.50	00:05:51.17	00:00:14.53	00:05:39.03	00:00:14.99	00:06:32.71	00:00:17.76	00:00:15.27	00:00:14.97	00:05:42.25	2321.8620689655177	0.20689655172413352	2238.137931034483	3.379310344827588	2608.344827586207	22.482758620689665	5.310344827586204	3.2413793103448323	2260.344827586207	-95.87094569581684	-95.86240282484268	-3.457015120881637	-95.73141213657202	11.829028675570227	-94.94262038329015	-95.65167867414644	-95.73710738388814	-2.5400803029871617	-0.206469373709562	2316.861665519615	2233.3103922918103	3.1658637302133577	2602.7529249827944	22.229869236063333	5.092911218169307	3.0282174810736495	2255.4714384033036	-95.72309235170928	3.5808040586378915	-95.71424357726455	-95.57856236911188	15.833407073120377	-94.76152552871427	-95.49597380762765	-95.58446155207503	0.949768457068704	-3.2688458972648444	2242.6951300867245	-3.068712474983328	2161.707805203469	2519.81320880587	18.478985990660448	1.8679119412941918	-0.13342228152101115	2183.188792528352	-96.30770797789717	-10.577780041251806	-96.30006875302387	-13.669119706653769	-96.182933971633	-95.47757887499682	-96.11163453948205	-96.18802678821523	-12.849176236917822	-18.355855855855864	1877.3085585585584	-18.18693693693695	1808.9527027027025	-15.596846846846853	2111.2049549549547	-14.020270270270279	-15.709459459459463	1827.0833333333333	-5.042567125081857	2199.738048461035	-4.8461034708578925	2120.2357563850687	-1.833660772757036	2471.7747216764897	16.306483300589406	-1.9646365422396788	2141.3228552717746	-3.139612558450238	2245.8249832999327	-2.9392117568470355	2164.729458917835	0.13360053440213476	2523.3132932531726	18.6372745490982	2.004008016032057	2186.2391449565794	-95.76333089846604	2.6062819576333136	-95.754565376187	-0.9408327246165163	-95.62016070124177	14.743608473338195	-94.8108108108108	-95.53834915997079	-95.62600438276114	
	10	4	21	300	0.5	0.66	00:00:15.33	00:05:45.71	00:00:13.91	00:05:41.86	00:00:15.26	00:06:50.89	00:00:16.21	00:00:14.75	00:00:14.94	00:05:39.61	2155.1206784083497	-9.262883235485974	2130.0065231572084	-0.4566210045662119	2580.3000652315723	5.740378343118074	-3.7834311806914553	-2.5440313111546025	2115.3294194390087	-95.56564750802696	-95.97639640160828	-1.113650169216964	-95.58589569292182	18.853952734951264	-95.31109889792023	-95.73341818287004	-95.67845882386972	-1.7644846836944161	10.208483105679367	2385.334291876348	2357.656362329259	9.70524802300503	2853.9180445722495	16.534867002156727	6.0388209920920195	7.404744787922353	2341.4809489575846	-95.51570818463699	1.1261920084244914	-95.93108289943251	-95.53618440297198	20.192476452348906	-95.25829286842567	-95.68536827941263	-95.62978997250336	-0.6581641607675657	0.4587155963302771	2165.465268676278	-8.846657929226733	2140.235910878113	2592.59501965924	6.225425950196599	-3.342070773263432	-2.096985583224117	2125.4914809960683	-96.26907444814914	-15.863126384190418	-96.61466572561999	-16.800116819586744	-96.28611063788361	-96.05490520577284	-96.41023144880624	-96.36399036238409	-17.347708632480707	-5.428747686613207	2032.6958667489205	-14.188772362739055	2008.9450956199876	-5.8605798889574405	2434.793337446021	-9.006785934608272	-7.834669956816788	1995.0647748303518	3.932203389830509	2243.7966101694915	-5.694915254237287	2217.6949152542375	3.457627118644066	2685.6949152542375	9.898305084745768	1.2881355932203358	2202.4406779661017	2.610441767068277	2213.989290495315	-6.894243641231588	2188.219544846051	2.141900937081662	2650.267737617135	8.500669344042848	-1.2717536813922323	2173.1593038821957	-95.48599864550515	1.796177968846608	-95.90412532022025	0.662524660640146	-95.50661052383617	20.988781249079818	-95.22687788934367	-95.65678278024792	-95.60083625334943	
	10	4	21	100	1.0	0.33	00:00:12.59	00:07:11.68	00:00:14.94	00:06:12.40	00:00:17.42	00:19:44.10	00:00:18.48	00:00:18.53	00:00:11.70	00:06:01.55	3328.752978554409	18.66560762509928	2857.9030976965846	38.363780778395565	9305.083399523432	46.78316123907864	47.180301826846716	-7.069102462271648	2771.723590150914	-97.08348776871757	-96.53910303928836	-13.73239436619719	-95.96460340993328	174.30040770941434	-95.71905114899926	-95.70746849518162	-97.28965900667161	-16.245830244625648	-15.729585006693439	2789.424364123159	2392.637215528782	16.59973226238288	7825.702811244979	23.69477911646587	24.029451137884887	-21.68674698795181	2320.013386880857	-96.61922663802363	15.918367346938783	-95.98818474758325	-95.32223415682061	217.96455424274973	-95.0375939849624	-95.02416756176156	-96.85821697099894	-2.9135338345864574	-27.726750861079225	2378.0711825487942	-14.236509758897832	2037.7726750861075	6697.359357060848	6.084959816303092	6.371986222732487	-32.8358208955224	1975.4879448909296	-98.93674520733046	-63.543619626720705	-98.7382822396757	-68.54995355122033	-98.52884046955494	-98.43932100329363	-98.43509838696056	-99.01190777805928	-69.46626129549868	-31.872294372294373	2235.930735930736	-19.15584415584416	1915.1515151515148	-5.735930735930729	6307.467532467532	0.2705627705627744	-36.68831168831169	1856.4393939393938	-32.05612520237453	2229.627630868861	-19.373988127361045	1909.713977334053	-5.990286022665944	6290.178089584457	-0.2698327037236951	-36.85914732865624	1851.1602806260119	7.606837606837612	3589.57264957265	27.692307692307693	3082.905982905983	48.888888888888914	10020.51282051282	57.94871794871796	58.37606837606839	2990.1709401709404	-96.51777070944544	19.397040519983403	-95.86779145346426	3.000968054211026	-95.181855898216	227.50656893928914	-94.88867376573089	-94.87484441985893	-96.76393306596597	
	10	4	21	200	1.0	0.33	00:00:15.56	00:07:01.63	00:00:14.05	00:06:32.48	00:00:19.07	00:11:01.07	00:00:18.05	00:00:19.50	00:00:13.99	00:06:18.41	2609.7043701799485	-9.704370179948585	2422.3650385604114	22.55784061696658	4148.521850899743	16.002570694087403	25.321336760925444	-10.089974293059127	2331.9408740359895	-96.30956051514362	-96.66769442402105	-6.913644664753452	-95.4770770580841	56.78912790835569	-95.71899532765696	-95.37509190522496	-96.68192491046652	-10.25069373621421	10.74733096085409	2900.9252669039142	2693.4519572953736	35.72953736654804	4605.124555160142	28.469750889679712	38.790035587188605	-0.42704626334519924	2593.309608540925	-96.03546677537709	7.427130044843043	-96.42019975540154	-95.14115368935997	68.43406033428455	-95.40103954341622	-95.03159396657155	-96.43548715858132	-3.5848960456583754	-18.405873099108547	2110.9596224436286	-26.32406921866806	1958.1017304667018	3366.5443104352385	-5.348715259570003	2.25485055060304	-26.638699528054538	1884.3209229155743	-97.64624018636454	-36.22006746638027	-97.87465775182659	-40.62958536917422	-97.11528279909842	-97.2695781082185	-97.05023673741057	-97.8837339464807	-42.757953015565676	-13.795013850415513	2235.9002770083102	-22.160664819944596	2074.404432132964	5.65096952908587	3562.4376731301945	8.033240997229912	-22.49307479224377	1996.4542936288087	-20.205128205128204	2062.205128205128	-27.948717948717945	1912.717948717949	-2.2051282051282035	3290.102564102564	-7.435897435897432	-28.256410256410252	1840.5641025641028	11.222301644031454	2913.795568263045	0.4288777698356004	2705.432451751251	36.311651179413865	4625.3037884203	29.020729092208725	39.385275196568976	2604.8606147248033	-95.88805792658756	11.421474062524767	-96.28709600697655	3.718189265611372	-94.9604925874052	74.69675748526731	-95.23004148938982	-94.84685922676462	-96.30295182474036	
	10	4	21	500	1.0	0.33	00:00:16.15	00:07:29.23	00:00:15.08	00:06:33.67	00:00:17.58	00:12:38.80	00:00:17.39	00:00:17.00	00:00:15.12	00:06:19.03	2681.6099071207436	-6.625386996904016	2337.585139318886	8.854489164086687	4598.452012383901	7.6780185758514055	5.263157894736851	-6.37770897832817	2246.934984520124	-96.40495959753356	-96.64314493689203	-12.367829396968146	-96.08663713465263	68.91124813569884	-96.12893172762283	-96.21574694477216	-96.63424081205618	-15.626739086882008	7.095490716180361	2878.978779840849	2510.5437665782497	16.578249336870016	4931.8302387267895	15.318302387267908	12.73209549071618	0.2652519893899148	2413.461538461538	-95.89757919069271	14.113343663474485	-96.16938044555084	-95.53433078466736	92.75027307135416	-95.58259455889451	-95.68166230599233	-96.1592196509767	-3.7188508141336762	-8.13424345847554	2455.3469852104668	-14.220705346985202	2139.3060295790674	4216.268486916951	-1.0807736063708633	-3.2992036405005596	-13.993174061433445	2056.029579067122	-97.87163943068002	-40.797311544544016	-98.01265155508698	-48.119399051133364	-97.68318397469689	-97.70822351080653	-97.7596204533474	-98.00738007380075	-50.048761201897726	-7.1305347901092695	2483.2662449683726	-13.283496262219668	2163.772282921219	1.0925819436457602	4263.427257044278	-2.242668200115012	-13.053479010925829	2079.585968947671	-5.000000000000009	2542.529411764706	-11.294117647058822	2215.705882352941	3.4117647058823426	4363.529411764705	2.294117647058827	-11.05882352941177	2129.5882352941176	6.812169312169308	2871.097883597884	-0.26455026455025893	2503.6375661375664	16.269841269841265	4918.518518518518	15.013227513227523	12.43386243386244	2406.8121693121693	-95.73912355222542	18.520961401472192	-96.02142310635043	3.8624910956916456	-95.3618447088621	100.19523520565654	-95.41197266707121	-95.51486689707939	-96.0108698519906	
	10	4	21	400	1.0	0.33	00:00:15.14	00:06:39.54	00:00:14.65	00:06:29.02	00:00:25.11	00:12:39.50	00:00:18.18	00:00:25.47	00:00:15.03	00:06:28.40	2538.969616908851	-3.2364597093791296	2469.484808454425	65.85204755614265	4916.512549537649	20.07926023778071	68.22985468956405	-0.726552179656547	2465.3896961690884	-96.21064223857437	-96.33328327576713	-2.633027982179516	-93.71527256344795	90.09360764879611	-95.44976723231716	-93.62516894428595	-96.23817389998499	-2.788206437403024	3.344709897610923	2627.2354948805464	2555.4266211604095	71.39931740614334	5084.300341296928	24.095563139931738	73.85665529010238	2.5938566552900952	2551.1945392491466	-96.10816924579714	2.704231144928291	-96.23412678011414	-93.54531900673487	95.23417819135264	-95.32671842064676	-93.45277877744074	-96.13644542697034	-0.1593748393398809	-39.705296694544	1491.1589008363203	-41.65671047391477	1449.26324173636	2924.6913580246915	-27.598566308243726	1.4336917562723992	-40.14336917562724	1446.7941059338907	-98.00658327847268	-47.394338380513496	-98.07109940750493	-48.77946017116525	-96.6938775510204	-97.60631994733377	-96.64647794601711	-98.02106649111258	-48.86109282422647	-16.721672167216717	2097.689768976898	-19.416941694169417	2039.8239823982397	38.11881188118812	4077.6677667766785	40.0990099009901	-17.32673267326733	2036.413641364136	-40.55751864939144	1468.66902237927	-42.48135060855909	1427.3655280722417	-1.4134275618374537	2881.9395367098546	-28.621908127208478	-40.98939929328622	1424.931291715744	0.7318695941450513	2558.283433133733	-2.5282767797737793	2488.290086493679	67.06586826347306	4953.226879574186	20.958083832335333	69.46107784431138	2484.16500332668	-96.10195674562307	2.868177136972205	-96.22811534500515	0.15962924819773547	-93.53501544799175	95.54582904222451	-95.31925849639546	-93.44232749742532	-96.1302780638517	
